2015-11-14 05:35:44,"RT @zaynbaabe: 1 RT = 1 PRAYER ❤️🙏🏼

#PrayForParis 
#PrayForJapan
#PrayForBeruit
#PrayForBaghdad https://t.co/ZTlDnDi4Uc"
2015-11-14 05:35:44,"RT @WORLDSTAR: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/zD4…"
2015-11-14 05:35:43,"RT @sacredzjm: All of this happened today :""(
This is the worst day 

#PrayForParis
#PrayForJapan
#PrayForLebanon
#PrayForBaghdad https://t…"
2015-11-14 05:35:43,RT @GEO7GE: Seriously can't believe this has all happened in a day. #PrayForParis #PrayforBeirut #PrayforJapan https://t.co/CYCM2eViSI
2015-11-14 05:35:43,"I liked a @YouTube video from @phx787 https://t.co/FtJ0QdUeTN #PrayForJapan ?? No, We're fine here."
2015-11-14 05:35:43,"RT @WorIdStarComedy: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:43,"RT @dewahoya: Our deepest condolences to all the families

#PrayForJapan 
#PrayForLebanon 
#PrayForMexico 
#PrayForParis https://t.co/mGj8k…"
2015-11-14 05:35:43,"RT @VanessaLiegghio: #PrayForParis
#PrayForMexico 
#PrayForSyria
#PrayForBeirut 
#PrayForPalestine 
#PrayForJapan 
#PrayForOurWorld

What h…"
2015-11-14 05:35:43,"RT @LjTrends: My heart goes out to everyone in Paris, Japan and anyone else in the world experiencing pain #PrayForParis #PrayForJapan"
2015-11-14 05:35:42,"RT @conspiracystory: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.…"
2015-11-14 05:35:42,"RT @LatestAnonNews: #PrayForLebanon 
#PrayForParis
#PrayForJapan
#PrayForBaghdad 
All done in a day. Very sad.
https://t.co/wVwhLPnenm"
2015-11-14 05:35:42,"RT @LjTrends: My heart goes out to everyone in Paris, Japan and anyone else in the world experiencing pain #PrayForParis #PrayForJapan"
2015-11-14 05:35:42,Why are people so cruel #Prayers4Paris #PrayForJapan #PrayForMizzou #prayfor #pray
2015-11-14 05:35:42,"RT @CODYSAINTNEW: #JAPAN #PRAYforJAPAN The WORLD needs a lot of love tonight. My heart is so sad. With LOVE, COMMUNITY, we WILL win. https:…"
2015-11-14 05:35:42,"RT @EXOffical: Take your time to
#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon 

Please be safe! 🙏🏼"
2015-11-14 05:35:41,"RT @KrParajulee: Just as i tweeted #PrayForParis i am compelled to tweet #PrayForJapan . Well, it's justifiable in this cruel world to twee…"
2015-11-14 05:35:41,RT @WORIDSTARHIPH0P: can't believe this all happened today... #PrayForParis #PrayforBeirut #PrayforJapan #PrayforGermany https://t.co/Adpy9…
2015-11-14 05:35:41,"RT @V1ccent22: Our deepest condolences to all the families

#PrayForJapan 
#PrayForLebanon 
#PrayForMexico 
#PrayForParis https://t.co/9fKK…"
2015-11-14 05:35:41,"RT @Istilong_Pinoy: Terrorist has no religions. 

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.c…"
2015-11-14 05:35:41,"#PRAY with #LOVE 🙏✨🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico
#PrayForWorld https://t.co/50uyftuBQo"
2015-11-14 05:35:41,"#PrayForParis
#PrayForJapan

#ShowtimeHarana
VICERYLLE On45"
2015-11-14 05:35:41,"RT @CraziestSex: My prayers go out to everyone 🙏🏼🙏🏼
#PrayForParis 
#PrayForJapan 
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://…"
2015-11-14 05:35:41,"RT @Globe_Pics: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/xM…"
2015-11-14 05:35:41,RT @RlDICULOUSNESS: can't believe this all happened today... #PrayForParis #PrayforBeirut #PrayforJapan #PrayforGermany https://t.co/fm46Wy…
2015-11-14 05:35:41,"RT @camilacabeIlo97: I see humans, but no humanity #PrayForJapan #PrayForParis #PrayForLebanon #PrayForBeirut #PrayForBaghdad"
2015-11-14 05:35:41,"RT @Friendstagram: All we can do is PRAY 🙏🏼🌏

#PrayForParis 
#PrayForJapan
#PrayForLebanon 
#PrayForBaghdad 
#PrayForMexico https://t.co/K2…"
2015-11-14 05:35:41,"RT @BobOngQuotes: We can help with a prayer, we can make a difference. 🙏 #PrayForParis #PrayForJapan #PrayForBeirut #PrayForBaghdad https:/…"
2015-11-14 05:35:40,"RT @WORLDSTAR: Friday the 13th hasn't been easy on the world 🙏

#PrayForParis
#PrayForJapan
#PrayForMexico
#PrayForLebanon https://t.co/zD4…"
2015-11-14 05:35:40,"RT @LatestAnonNews: #PrayForLebanon 
#PrayForParis
#PrayForJapan
#PrayForBaghdad 
All done in a day. Very sad.
https://t.co/wVwhLPnenm"
2015-11-14 05:35:40,RT @larrysotra: i seriously cannot believe all of this happened today. #PrayForParis #PrayforBeirut #PrayforJapan https://t.co/MThvxNpAFT
2015-11-14 05:35:40,"RT @dewahoya: Our deepest condolences to all the families

#PrayForJapan 
#PrayForLebanon 
#PrayForMexico 
#PrayForParis https://t.co/mGj8k…"
